state,district_name,district_lgd_code,fiscal_year,amount_spent
Uttar Pradesh,Hathras,163,2022-23,2.0300000000000002
Uttar Pradesh,Hathras,163,2023-24,3.23
Uttar Pradesh,Jalaun,151,2017-18,1.3
Uttar Pradesh,Jalaun,151,2019-20,0.0
Uttar Pradesh,Jalaun,151,2020-21,0.0
Uttar Pradesh,Jalaun,151,2021-22,0.08
Uttar Pradesh,Jalaun,151,2022-23,0.03
Uttar Pradesh,Jalaun,151,2023-24,0.0
Uttar Pradesh,Jaunpur,152,2014-15,0.15
Uttar Pradesh,Jaunpur,152,2015-16,1.0
Uttar Pradesh,Jaunpur,152,2016-17,0.39
Uttar Pradesh,Jaunpur,152,2017-18,0.24
Uttar Pradesh,Jaunpur,152,2018-19,2.2199999999999998
Uttar Pradesh,Jaunpur,152,2019-20,0.89
Uttar Pradesh,Jaunpur,152,2020-21,1.28
Uttar Pradesh,Jaunpur,152,2021-22,0.51
Uttar Pradesh,Jaunpur,152,2022-23,1.72
Uttar Pradesh,Jaunpur,152,2023-24,4.79
Uttar Pradesh,Jhansi,153,2016-17,4.369999999999999
Uttar Pradesh,Jhansi,153,2017-18,0.37
Uttar Pradesh,Jhansi,153,2018-19,0.74
Uttar Pradesh,Jhansi,153,2019-20,3.91
Uttar Pradesh,Jhansi,153,2020-21,1.07
Uttar Pradesh,Jhansi,153,2021-22,5.359999999999999
Uttar Pradesh,Jhansi,153,2022-23,4.66
Uttar Pradesh,Jhansi,153,2023-24,7.6
Uttar Pradesh,Kannauj,154,2014-15,0.0
Uttar Pradesh,Kannauj,154,2015-16,0.07
Uttar Pradesh,Kannauj,154,2016-17,0.15
Uttar Pradesh,Kannauj,154,2017-18,0.30000000000000004
Uttar Pradesh,Kannauj,154,2018-19,0.0
Uttar Pradesh,Kannauj,154,2019-20,0.0
Uttar Pradesh,Kannauj,154,2020-21,0.05
Uttar Pradesh,Kannauj,154,2021-22,0.2
Uttar Pradesh,Kannauj,154,2022-23,0.28
Uttar Pradesh,Kannauj,154,2023-24,0.29
Uttar Pradesh,Kanpur Dehat,156,2014-15,0.6
Uttar Pradesh,Kanpur Dehat,156,2015-16,0.88
Uttar Pradesh,Kanpur Dehat,156,2016-17,3.94
Uttar Pradesh,Kanpur Dehat,156,2017-18,0.13
Uttar Pradesh,Kanpur Dehat,156,2019-20,0.33999999999999997
Uttar Pradesh,Kanpur Dehat,156,2020-21,0.16
Uttar Pradesh,Kanpur Dehat,156,2021-22,2.4899999999999998
Uttar Pradesh,Kanpur Dehat,156,2022-23,4.54
Uttar Pradesh,Kanpur Dehat,156,2023-24,3.63
Uttar Pradesh,Kanpur Nagar,157,2014-15,3.53
Uttar Pradesh,Kanpur Nagar,157,2015-16,7.65
Uttar Pradesh,Kanpur Nagar,157,2016-17,0.15
Uttar Pradesh,Kanpur Nagar,157,2017-18,5.970000000000001
Uttar Pradesh,Kanpur Nagar,157,2018-19,0.47000000000000003
Uttar Pradesh,Kanpur Nagar,157,2019-20,16.41
Uttar Pradesh,Kanpur Nagar,157,2020-21,6.6000000000000005
Uttar Pradesh,Kanpur Nagar,157,2021-22,36.5
Uttar Pradesh,Kaushambi,158,2016-17,0.0
Uttar Pradesh,Kaushambi,158,2017-18,0.11
Uttar Pradesh,Kaushambi,158,2018-19,0.06
Uttar Pradesh,Kaushambi,158,2020-21,0.07
Uttar Pradesh,Kaushambi,158,2021-22,1.59
Uttar Pradesh,Kaushambi,158,2022-23,2.35
Uttar Pradesh,Kaushambi,158,2023-24,4.17
Uttar Pradesh,Kheri,159,2016-17,0.4
Uttar Pradesh,Kheri,159,2017-18,0.35
Uttar Pradesh,Kheri,159,2018-19,0.48
Uttar Pradesh,Kheri,159,2019-20,0.54
Uttar Pradesh,Kheri,159,2020-21,0.29
Uttar Pradesh,Kheri,159,2021-22,2.8000000000000003
Uttar Pradesh,Kheri,159,2022-23,2.37
Uttar Pradesh,Kheri,159,2023-24,2.31
Uttar Pradesh,Kushinagar,159,2015-16,0.1
Uttar Pradesh,Kushinagar,159,2016-17,0.76
Uttar Pradesh,Kushinagar,159,2017-18,0.43
Uttar Pradesh,Kushinagar,159,2018-19,0.61
Uttar Pradesh,Kushinagar,159,2019-20,0.0
Uttar Pradesh,Kushinagar,159,2020-21,1.0
Uttar Pradesh,Kushinagar,159,2021-22,0.17
Uttar Pradesh,Kushinagar,159,2022-23,4.640000000000001
Uttar Pradesh,Kushinagar,159,2023-24,0.24
Uttar Pradesh,Lalitpur,161,2014-15,0.0
Uttar Pradesh,Lalitpur,161,2015-16,0.63
Uttar Pradesh,Lalitpur,161,2016-17,1.56
Uttar Pradesh,Lalitpur,161,2018-19,0.26
Uttar Pradesh,Lalitpur,161,2020-21,1.67
Uttar Pradesh,Lalitpur,161,2021-22,5.04
Uttar Pradesh,Lalitpur,161,2022-23,6.04
Uttar Pradesh,Lalitpur,161,2023-24,5.25
Uttar Pradesh,Lucknow,162,2014-15,1.48
Uttar Pradesh,Lucknow,162,2015-16,7.14
Uttar Pradesh,Lucknow,162,2016-17,9.59
Uttar Pradesh,Lucknow,162,2017-18,12.6
Uttar Pradesh,Lucknow,162,2018-19,13.259999999999998
Uttar Pradesh,Lucknow,162,2019-20,16.21
Uttar Pradesh,Lucknow,162,2020-21,55.580000000000005
Uttar Pradesh,Lucknow,162,2021-22,65.7
Uttar Pradesh,Lucknow,162,2022-23,70.45
Uttar Pradesh,Lucknow,162,2023-24,86.72
Uttar Pradesh,Mahoba,165,2014-15,0.1
Uttar Pradesh,Mahoba,165,2015-16,0.04
Uttar Pradesh,Mahoba,165,2023-24,1.67
Uttar Pradesh,Mahrajganj,163,2016-17,1.44
Uttar Pradesh,Mahrajganj,163,2019-20,0.06
Uttar Pradesh,Mahrajganj,163,2020-21,0.0
Uttar Pradesh,Mahrajganj,163,2021-22,0.39
Uttar Pradesh,Mahrajganj,163,2022-23,0.31
Uttar Pradesh,Mahrajganj,163,2023-24,1.35
Uttar Pradesh,Mainpuri,166,2016-17,0.0
Uttar Pradesh,Mainpuri,166,2018-19,0.2
Uttar Pradesh,Mainpuri,166,2019-20,0.28
Uttar Pradesh,Mainpuri,166,2020-21,0.39
Uttar Pradesh,Mainpuri,166,2021-22,1.12
Uttar Pradesh,Mainpuri,166,2022-23,1.06
Uttar Pradesh,Mainpuri,166,2023-24,1.62
Uttar Pradesh,Mathura,167,2014-15,0.56
Uttar Pradesh,Mathura,167,2015-16,10.5
Uttar Pradesh,Mathura,167,2016-17,11.24
Uttar Pradesh,Mathura,167,2017-18,12.64
Uttar Pradesh,Mathura,167,2018-19,18.66
Uttar Pradesh,Mathura,167,2019-20,23.26
Uttar Pradesh,Mathura,167,2020-21,31.78
Uttar Pradesh,Mathura,167,2021-22,80.45
Uttar Pradesh,Mathura,167,2022-23,126.89999999999999
Uttar Pradesh,Mathura,167,2023-24,117.26
Uttar Pradesh,Mau,168,2014-15,0.31999999999999995
Uttar Pradesh,Mau,168,2020-21,0.2
Uttar Pradesh,Mau,168,2021-22,0.35
Uttar Pradesh,Mau,168,2022-23,0.25
Uttar Pradesh,Mau,168,2023-24,0.67
Uttar Pradesh,Meerut,169,2014-15,0.39
Uttar Pradesh,Meerut,169,2015-16,6.540000000000001
Uttar Pradesh,Meerut,169,2016-17,4.68
Uttar Pradesh,Meerut,169,2017-18,0.32999999999999996
Uttar Pradesh,Meerut,169,2018-19,1.19
Uttar Pradesh,Meerut,169,2019-20,3.0300000000000002
Uttar Pradesh,Meerut,169,2020-21,5.71
Uttar Pradesh,Meerut,169,2021-22,11.48
Uttar Pradesh,Meerut,169,2022-23,13.62
Uttar Pradesh,Meerut,169,2023-24,17.2
Uttar Pradesh,Mirzapur,170,2015-16,0.01
Uttar Pradesh,Mirzapur,170,2016-17,0.0
Uttar Pradesh,Mirzapur,170,2017-18,0.21
Uttar Pradesh,Mirzapur,170,2018-19,6.99
Uttar Pradesh,Mirzapur,170,2019-20,0.0
Uttar Pradesh,Mirzapur,170,2020-21,0.12
Uttar Pradesh,Mirzapur,170,2021-22,2.06
Uttar Pradesh,Mirzapur,170,2022-23,7.74
Uttar Pradesh,Mirzapur,170,2023-24,6.65
Uttar Pradesh,Moradabad,171,2014-15,1.1
Uttar Pradesh,Moradabad,171,2015-16,1.34
Uttar Pradesh,Moradabad,171,2016-17,1.06
Uttar Pradesh,Moradabad,171,2017-18,1.59
Uttar Pradesh,Moradabad,171,2018-19,1.72
Uttar Pradesh,Moradabad,171,2019-20,1.51
Uttar Pradesh,Moradabad,171,2020-21,2.2399999999999998
Uttar Pradesh,Moradabad,171,2021-22,5.390000000000001
Uttar Pradesh,Moradabad,171,2022-23,7.12
Uttar Pradesh,Moradabad,171,2023-24,5.6
Uttar Pradesh,Muzaffarnagar,172,2015-16,0.16
Uttar Pradesh,Muzaffarnagar,172,2016-17,0.43999999999999995
Uttar Pradesh,Muzaffarnagar,172,2017-18,0.42000000000000004
Uttar Pradesh,Muzaffarnagar,172,2018-19,1.67
Uttar Pradesh,Muzaffarnagar,172,2019-20,0.5
Uttar Pradesh,Muzaffarnagar,172,2020-21,2.26
Uttar Pradesh,Muzaffarnagar,172,2021-22,6.02
Uttar Pradesh,Muzaffarnagar,172,2022-23,6.82
Uttar Pradesh,Muzaffarnagar,172,2023-24,19.229999999999997
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2014-15,101.41000000000001
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2015-16,211.48000000000002
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2016-17,176.88
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2017-18,286.58
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2018-19,227.26999999999998
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2019-20,148.63000000000002
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2020-21,479.48
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2021-22,104.02
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2022-23,168.17
Uttar Pradesh,Nec/ Not Mentioned,Not Applicable,2023-24,206.39000000000001
Uttar Pradesh,Pan India,Not Applicable,2022-23,0.7200000000000001
Uttar Pradesh,Pan India,Not Applicable,2023-24,0.4
Uttar Pradesh,Pilibhit,173,2014-15,0.41
Uttar Pradesh,Pilibhit,173,2015-16,0.3
Uttar Pradesh,Pilibhit,173,2016-17,1.4100000000000001
Uttar Pradesh,Pilibhit,173,2017-18,0.8600000000000001
Uttar Pradesh,Pilibhit,173,2018-19,0.8999999999999999
Uttar Pradesh,Pilibhit,173,2019-20,1.38
Uttar Pradesh,Pilibhit,173,2020-21,0.47000000000000003
Uttar Pradesh,Pilibhit,173,2021-22,1.0499999999999998
Uttar Pradesh,Pilibhit,173,2022-23,1.01
Uttar Pradesh,Pilibhit,173,2023-24,2.24
Uttar Pradesh,Pratapgarh,174,2014-15,0.06999999999999999
Uttar Pradesh,Pratapgarh,174,2015-16,0.65
Uttar Pradesh,Pratapgarh,174,2016-17,0.8899999999999999
Uttar Pradesh,Pratapgarh,174,2017-18,0.84
Uttar Pradesh,Pratapgarh,174,2018-19,1.92
Uttar Pradesh,Pratapgarh,174,2019-20,0.15000000000000002
Uttar Pradesh,Pratapgarh,174,2020-21,2.74
Uttar Pradesh,Pratapgarh,174,2021-22,3.88
Uttar Pradesh,Pratapgarh,174,2022-23,2.73
Uttar Pradesh,Pratapgarh,174,2023-24,5.2700000000000005
Uttar Pradesh,Prayagraj,120,2017-18,0.06
Uttar Pradesh,Prayagraj,120,2018-19,0.66
Uttar Pradesh,Prayagraj,120,2019-20,9.809999999999999
Uttar Pradesh,Prayagraj,120,2020-21,4.919999999999999
Uttar Pradesh,Prayagraj,120,2021-22,4.42
Uttar Pradesh,Prayagraj,120,2022-23,9.719999999999999
Uttar Pradesh,Prayagraj,120,2023-24,13.690000000000001
Uttar Pradesh,Rae Bareli,175,2014-15,3.32
Uttar Pradesh,Rae Bareli,175,2017-18,1.5
Uttar Pradesh,Rae Bareli,175,2019-20,0.07
Uttar Pradesh,Rae Bareli,175,2020-21,2.04
Uttar Pradesh,Rae Bareli,175,2021-22,42.27
Uttar Pradesh,Rae Bareli,175,2022-23,8.75
Uttar Pradesh,Rae Bareli,175,2023-24,14.09
Uttar Pradesh,Rampur,176,2014-15,1.16
Uttar Pradesh,Rampur,176,2015-16,1.1500000000000001
Uttar Pradesh,Rampur,176,2016-17,0.88
Uttar Pradesh,Rampur,176,2017-18,2.13
Uttar Pradesh,Rampur,176,2018-19,1.5999999999999999
Uttar Pradesh,Rampur,176,2019-20,2.83
Uttar Pradesh,Rampur,176,2020-21,1.79
Uttar Pradesh,Rampur,176,2021-22,4.930000000000001
Uttar Pradesh,Rampur,176,2022-23,2.97
Uttar Pradesh,Rampur,176,2023-24,2.07
Uttar Pradesh,Saharanpur,177,2014-15,0.09000000000000001
Uttar Pradesh,Saharanpur,177,2015-16,0.02
Uttar Pradesh,Saharanpur,177,2016-17,0.37
Uttar Pradesh,Saharanpur,177,2017-18,0.71
Uttar Pradesh,Saharanpur,177,2018-19,1.07
Uttar Pradesh,Saharanpur,177,2019-20,1.56
Uttar Pradesh,Saharanpur,177,2020-21,2.83
Uttar Pradesh,Saharanpur,177,2021-22,2.6799999999999997
Uttar Pradesh,Saharanpur,177,2022-23,4.08
Uttar Pradesh,Saharanpur,177,2023-24,25.4
Uttar Pradesh,Sambhal,659,2014-15,0.05
Uttar Pradesh,Sambhal,659,2017-18,0.87
Uttar Pradesh,Sambhal,659,2019-20,0.09
Uttar Pradesh,Sambhal,659,2020-21,0.13
Uttar Pradesh,Sambhal,659,2021-22,0.04
Uttar Pradesh,Sant Kabir Nagar,178,2014-15,0.77
Uttar Pradesh,Sant Kabir Nagar,178,2015-16,0.05
Uttar Pradesh,Sant Kabir Nagar,178,2020-21,0.11
Uttar Pradesh,Sant Kabir Nagar,178,2022-23,0.4
Uttar Pradesh,Sant Kabir Nagar,178,2023-24,0.11
Uttar Pradesh,Shahjahanpur,180,2014-15,3.31
Uttar Pradesh,Shahjahanpur,180,2015-16,18.23
Uttar Pradesh,Shahjahanpur,180,2016-17,0.32999999999999996
Uttar Pradesh,Shahjahanpur,180,2018-19,0.11
Uttar Pradesh,Shahjahanpur,180,2019-20,0.62
Uttar Pradesh,Shahjahanpur,180,2020-21,0.54
Uttar Pradesh,Shahjahanpur,180,2021-22,266.62
Uttar Pradesh,Shahjahanpur,180,2022-23,5.37
Uttar Pradesh,Shahjahanpur,180,2023-24,12.16
Uttar Pradesh,Shamli,660,2015-16,0.01
Uttar Pradesh,Shamli,660,2016-17,0.2
Uttar Pradesh,Shamli,660,2020-21,0.18999999999999997
Uttar Pradesh,Shamli,660,2021-22,0.23
Uttar Pradesh,Shamli,660,2022-23,0.03
Uttar Pradesh,Shamli,660,2023-24,0.08
Uttar Pradesh,Shrawasti,181,2014-15,0.01
Uttar Pradesh,Shrawasti,181,2015-16,0.01
Uttar Pradesh,Shrawasti,181,2016-17,0.45
Uttar Pradesh,Shrawasti,181,2017-18,1.22
Uttar Pradesh,Shrawasti,181,2018-19,0.21
Uttar Pradesh,Shrawasti,181,2019-20,0.01
Uttar Pradesh,Shrawasti,181,2020-21,0.33
Uttar Pradesh,Shrawasti,181,2021-22,4.99
Uttar Pradesh,Shrawasti,181,2022-23,3.7600000000000002
Uttar Pradesh,Shrawasti,181,2023-24,4.64
Uttar Pradesh,Siddharthnagar,182,2017-18,0.21
Uttar Pradesh,Siddharthnagar,182,2019-20,0.2
Uttar Pradesh,Siddharthnagar,182,2020-21,0.65
Uttar Pradesh,Siddharthnagar,182,2021-22,1.37
Uttar Pradesh,Siddharthnagar,182,2022-23,0.7
Uttar Pradesh,Siddharthnagar,182,2023-24,6.21
Uttar Pradesh,Sitapur,183,2014-15,0.63
Uttar Pradesh,Sitapur,183,2015-16,0.68
Uttar Pradesh,Sitapur,183,2016-17,0.0
Uttar Pradesh,Sitapur,183,2017-18,0.21
Uttar Pradesh,Sitapur,183,2018-19,0.01
Uttar Pradesh,Sitapur,183,2019-20,0.29
Uttar Pradesh,Sitapur,183,2020-21,0.26
Uttar Pradesh,Sitapur,183,2021-22,4.0
Uttar Pradesh,Sitapur,183,2022-23,3.55
Uttar Pradesh,Sitapur,183,2023-24,7.41
Uttar Pradesh,Sonbhadra,184,2014-15,0.98
Uttar Pradesh,Sonbhadra,184,2015-16,0.49
Uttar Pradesh,Sonbhadra,184,2016-17,1.05
Uttar Pradesh,Sonbhadra,184,2017-18,12.969999999999999
Uttar Pradesh,Sonbhadra,184,2018-19,0.21
Uttar Pradesh,Sonbhadra,184,2019-20,1.1500000000000001
Uttar Pradesh,Sonbhadra,184,2020-21,25.09
Uttar Pradesh,Sonbhadra,184,2021-22,33.989999999999995
Uttar Pradesh,Sonbhadra,184,2022-23,40.71
Uttar Pradesh,Sonbhadra,184,2023-24,53.99999999999999
Uttar Pradesh,Sultanpur,185,2014-15,0.1
Uttar Pradesh,Sultanpur,185,2015-16,0.11
Uttar Pradesh,Sultanpur,185,2016-17,0.0
Uttar Pradesh,Sultanpur,185,2017-18,0.05
Uttar Pradesh,Sultanpur,185,2018-19,0.41
Uttar Pradesh,Sultanpur,185,2019-20,0.01
Uttar Pradesh,Sultanpur,185,2020-21,0.15
Uttar Pradesh,Sultanpur,185,2021-22,0.88
Uttar Pradesh,Sultanpur,185,2022-23,12.52
Uttar Pradesh,Sultanpur,185,2023-24,14.629999999999999
Uttar Pradesh,Unnao,186,2014-15,0.18
Uttar Pradesh,Unnao,186,2017-18,1.6099999999999999
Uttar Pradesh,Unnao,186,2018-19,0.66
Uttar Pradesh,Unnao,186,2019-20,2.51
Uttar Pradesh,Unnao,186,2020-21,1.38
Uttar Pradesh,Unnao,186,2021-22,3.24
Uttar Pradesh,Unnao,186,2022-23,2.56
Uttar Pradesh,Unnao,186,2023-24,3.38
Uttar Pradesh,Varanasi,187,2014-15,4.16
Uttar Pradesh,Varanasi,187,2015-16,5.73
Uttar Pradesh,Varanasi,187,2016-17,21.98
Uttar Pradesh,Varanasi,187,2017-18,17.14
Uttar Pradesh,Varanasi,187,2018-19,22.5
Uttar Pradesh,Varanasi,187,2019-20,10.790000000000001
Uttar Pradesh,Varanasi,187,2020-21,21.39
Uttar Pradesh,Varanasi,187,2021-22,51.2
Uttar Pradesh,Varanasi,187,2022-23,88.16
Uttar Pradesh,Varanasi,187,2023-24,218.94
Uttarakhand,Almora,45,2014-15,0.2
Uttarakhand,Almora,45,2015-16,0.45
Uttarakhand,Almora,45,2016-17,0.06
Uttarakhand,Almora,45,2017-18,0.06
Uttarakhand,Almora,45,2018-19,0.31
Uttarakhand,Almora,45,2019-20,1.27
Uttarakhand,Almora,45,2020-21,1.29
Uttarakhand,Almora,45,2021-22,8.03
Uttarakhand,Almora,45,2022-23,3.8499999999999996
Uttarakhand,Almora,45,2023-24,7.050000000000001
Uttarakhand,Bageshwar,46,2018-19,0.03
Uttarakhand,Bageshwar,46,2019-20,1.32
Uttarakhand,Bageshwar,46,2020-21,0.05
Uttarakhand,Bageshwar,46,2021-22,0.46
Uttarakhand,Bageshwar,46,2022-23,0.15
Uttarakhand,Bageshwar,46,2023-24,0.81
Uttarakhand,Chamoli,47,2014-15,9.06
Uttarakhand,Chamoli,47,2016-17,0.09
Uttarakhand,Chamoli,47,2017-18,0.09999999999999999
Uttarakhand,Chamoli,47,2018-19,0.02
Uttarakhand,Chamoli,47,2019-20,0.14
Uttarakhand,Chamoli,47,2020-21,10.290000000000001
Uttarakhand,Chamoli,47,2021-22,6.42
Uttarakhand,Chamoli,47,2022-23,46.49
Uttarakhand,Chamoli,47,2023-24,58.83
Uttarakhand,Champawat,48,2017-18,0.04
Uttarakhand,Champawat,48,2020-21,3.72
Uttarakhand,Champawat,48,2021-22,4.43
Uttarakhand,Champawat,48,2022-23,7.119999999999999
Uttarakhand,Champawat,48,2023-24,8.32
Uttarakhand,Dehradun,48,2014-15,5.66
Uttarakhand,Dehradun,48,2015-16,3.0
Uttarakhand,Dehradun,48,2016-17,9.16
Uttarakhand,Dehradun,48,2017-18,2.53
Uttarakhand,Dehradun,48,2018-19,6.6899999999999995
Uttarakhand,Dehradun,48,2019-20,12.56
Uttarakhand,Dehradun,48,2020-21,31.71
Uttarakhand,Dehradun,48,2021-22,49.550000000000004
Uttarakhand,Dehradun,48,2022-23,70.03
Uttarakhand,Dehradun,48,2023-24,66.09
Uttarakhand,Haridwar,50,2014-15,0.48
Uttarakhand,Haridwar,50,2015-16,34.449999999999996
Uttarakhand,Haridwar,50,2016-17,15.56
Uttarakhand,Haridwar,50,2017-18,10.13
Uttarakhand,Haridwar,50,2018-19,45.61000000000001
Uttarakhand,Haridwar,50,2019-20,22.12
Uttarakhand,Haridwar,50,2020-21,32.84
Uttarakhand,Haridwar,50,2021-22,43.33
Uttarakhand,Haridwar,50,2022-23,58.349999999999994
Uttarakhand,Haridwar,50,2023-24,68.45
Uttarakhand,Nainital,51,2014-15,0.16999999999999998
Uttarakhand,Nainital,51,2015-16,0.45999999999999996
Uttarakhand,Nainital,51,2016-17,0.66
Uttarakhand,Nainital,51,2017-18,1.3599999999999999
Uttarakhand,Nainital,51,2018-19,1.08
Uttarakhand,Nainital,51,2019-20,0.54
Uttarakhand,Nainital,51,2020-21,2.1
Uttarakhand,Nainital,51,2021-22,6.41
Uttarakhand,Nainital,51,2022-23,13.1
Uttarakhand,Nainital,51,2023-24,18.78
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2014-15,59.00999999999999
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2015-16,33.589999999999996
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2016-17,74.13
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2017-18,70.87
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2018-19,111.41
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2019-20,52.65
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2020-21,28.89
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2021-22,35.91
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2022-23,17.58
Uttarakhand,Nec/ Not Mentioned,Not Applicable,2023-24,21.42
Uttarakhand,Pan India,Not Applicable,2023-24,0.01
Uttarakhand,Pauri Garhwal,52,2017-18,0.0
Uttarakhand,Pauri Garhwal,52,2018-19,0.01
Uttarakhand,Pauri Garhwal,52,2019-20,0.05
Uttarakhand,Pauri Garhwal,52,2020-21,0.26
Uttarakhand,Pauri Garhwal,52,2021-22,2.25
Uttarakhand,Pauri Garhwal,52,2022-23,2.33
Uttarakhand,Pauri Garhwal,52,2023-24,3.6700000000000004
Uttarakhand,Pithoragarh,53,2015-16,0.05
Uttarakhand,Pithoragarh,53,2016-17,0.12
Uttarakhand,Pithoragarh,53,2017-18,0.07
Uttarakhand,Pithoragarh,53,2018-19,0.17
Uttarakhand,Pithoragarh,53,2019-20,0.02
Uttarakhand,Pithoragarh,53,2020-21,2.42
Uttarakhand,Pithoragarh,53,2021-22,6.22
Uttarakhand,Pithoragarh,53,2022-23,4.72
Uttarakhand,Pithoragarh,53,2023-24,6.8999999999999995
Uttarakhand,Rudra Prayag,54,2014-15,0.61
Uttarakhand,Rudra Prayag,54,2015-16,0.18
Uttarakhand,Rudra Prayag,54,2016-17,0.16
Uttarakhand,Rudra Prayag,54,2017-18,0.2
Uttarakhand,Rudra Prayag,54,2018-19,0.16
Uttarakhand,Rudra Prayag,54,2019-20,17.720000000000002
Uttarakhand,Rudra Prayag,54,2020-21,0.71
Uttarakhand,Rudra Prayag,54,2021-22,20.82
Uttarakhand,Rudra Prayag,54,2022-23,31.5
Uttarakhand,Rudra Prayag,54,2023-24,39.88
Uttarakhand,Tehri Garhwal,55,2018-19,0.16
Uttarakhand,Tehri Garhwal,55,2019-20,0.12
Uttarakhand,Tehri Garhwal,55,2020-21,8.31
Uttarakhand,Tehri Garhwal,55,2021-22,3.81
Uttarakhand,Tehri Garhwal,55,2022-23,11.75
Uttarakhand,Tehri Garhwal,55,2023-24,15.77
Uttarakhand,Udam Singh Nagar,56,2015-16,1.3
Uttarakhand,Udam Singh Nagar,56,2016-17,0.51
Uttarakhand,Udam Singh Nagar,56,2017-18,1.42
Uttarakhand,Udam Singh Nagar,56,2018-19,1.44
Uttarakhand,Udam Singh Nagar,56,2019-20,7.1
Uttarakhand,Udam Singh Nagar,56,2020-21,11.6
Uttarakhand,Udam Singh Nagar,56,2021-22,16.209999999999997
Uttarakhand,Udam Singh Nagar,56,2022-23,24.259999999999998
Uttarakhand,Udam Singh Nagar,56,2023-24,24.09
Uttarakhand,Uttar Kashi,57,2014-15,1.75
Uttarakhand,Uttar Kashi,57,2015-16,0.52
Uttarakhand,Uttar Kashi,57,2016-17,0.0
Uttarakhand,Uttar Kashi,57,2017-18,0.0
Uttarakhand,Uttar Kashi,57,2019-20,0.05
Uttarakhand,Uttar Kashi,57,2020-21,0.33999999999999997
Uttarakhand,Uttar Kashi,57,2021-22,9.65
Uttarakhand,Uttar Kashi,57,2022-23,3.7300000000000004
Uttarakhand,Uttar Kashi,57,2023-24,3.91
West Bengal,Alipurduar,664,2014-15,0.15
West Bengal,Alipurduar,664,2015-16,0.16
West Bengal,Alipurduar,664,2016-17,0.74
West Bengal,Alipurduar,664,2017-18,1.03
West Bengal,Alipurduar,664,2018-19,1.85
West Bengal,Alipurduar,664,2019-20,0.27999999999999997
West Bengal,Alipurduar,664,2021-22,0.22999999999999998
West Bengal,Alipurduar,664,2022-23,0.63
West Bengal,Bankura,305,2014-15,0.42000000000000004
West Bengal,Bankura,305,2015-16,1.0
West Bengal,Bankura,305,2016-17,1.49
West Bengal,Bankura,305,2017-18,0.16
West Bengal,Bankura,305,2018-19,3.9099999999999997
West Bengal,Bankura,305,2019-20,1.44
West Bengal,Bankura,305,2020-21,2.96
West Bengal,Bankura,305,2021-22,5.64
West Bengal,Bankura,305,2022-23,6.27
West Bengal,Bankura,305,2023-24,8.98
West Bengal,Birbhum,307,2014-15,0.12000000000000001
West Bengal,Birbhum,307,2015-16,1.06
West Bengal,Birbhum,307,2016-17,2.5100000000000002
West Bengal,Birbhum,307,2017-18,0.6499999999999999
West Bengal,Birbhum,307,2018-19,2.23
West Bengal,Birbhum,307,2019-20,4.57
West Bengal,Birbhum,307,2020-21,10.229999999999999
West Bengal,Birbhum,307,2021-22,13.49
West Bengal,Birbhum,307,2022-23,7.7299999999999995
West Bengal,Birbhum,307,2023-24,14.65
West Bengal,Cooch Behar,308,2019-20,0.16
West Bengal,Cooch Behar,308,2020-21,0.5700000000000001
West Bengal,Cooch Behar,308,2021-22,1.73
West Bengal,Cooch Behar,308,2022-23,0.83
West Bengal,Cooch Behar,308,2023-24,4.29
West Bengal,Dakshin Dinajpur,310,2018-19,0.11
West Bengal,Dakshin Dinajpur,310,2020-21,0.02
West Bengal,Dakshin Dinajpur,310,2021-22,0.23
West Bengal,Dakshin Dinajpur,310,2022-23,1.33
West Bengal,Dakshin Dinajpur,310,2023-24,1.69
West Bengal,Darjeeling,309,2014-15,1.44
West Bengal,Darjeeling,309,2015-16,1.7999999999999998
West Bengal,Darjeeling,309,2016-17,0.45999999999999996
West Bengal,Darjeeling,309,2017-18,1.4300000000000002
West Bengal,Darjeeling,309,2018-19,0.38
West Bengal,Darjeeling,309,2019-20,1.54
West Bengal,Darjeeling,309,2020-21,9.29
West Bengal,Darjeeling,309,2021-22,6.050000000000001
West Bengal,Darjeeling,309,2022-23,11.26
West Bengal,Darjeeling,309,2023-24,14.0
West Bengal,Hooghly,312,2014-15,0.76
West Bengal,Hooghly,312,2015-16,0.72
West Bengal,Hooghly,312,2016-17,0.48
